genus_name common_name height_range_id diameter age_yrs
PRUNUS "KWANZAN FLOWERING CHERRY" 3 3 17.61806981519507
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6 17.596167008898014
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5.25 17.596167008898014
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 17.596167008898014
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 17.50034223134839
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 17.48665297741273
PRUNUS "KWANZAN FLOWERING CHERRY" 1 8.5 17.4839151266256
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 17.4839151266256
PRUNUS "KWANZAN FLOWERING CHERRY" 1 8.5 17.48665297741273
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 16.928131416837783
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 15.641341546885695
PRUNUS "KWANZAN FLOWERING CHERRY" 1 10 16.528405201916495
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 16.528405201916495
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 16.928131416837783
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5 11.978097193702943
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.980835044490075
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.770704996577686
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.967145790554415
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.967145790554415
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.967145790554415
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.951403148528405
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.937029431895962
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.739904175222451
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 11.739904175222451
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.636550308008214
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 10.636550308008214
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.75359342915811
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.948665297741274
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.934976043805612
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.671457905544148
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.76249144421629
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 10.77618069815195
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.5 10.965092402464066
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5.5 10.770704996577686
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.76249144421629
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.973305954825461
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.75 10.967830253251197
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.636550308008214
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.636550308008214
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 10.97056810403833
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.97056810403833
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.636550308008214
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.743326488706366
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.967830253251197
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 9.724845995893224
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8 24.689938398357288
PRUNUS "KWANZAN FLOWERING CHERRY" 2 9 26.680355920602327
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.94318959616701
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.754277891854894
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.789869952087612
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.75 10.015058179329227
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.639288158795345
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.639288158795345
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.639288158795345
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.639288158795345
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.778918548939084
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.778918548939084
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.778918548939084
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.778918548939084
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 10.94592744695414
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.25 10.94592744695414
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.754277891854894
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 12.774811772758385
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.5 10.948665297741274
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.94592744695414
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.967830253251197
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.973305954825461
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 10.965092402464066
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 10.973305954825461
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.951403148528405
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.907597535934292
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.904859685147159
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.904859685147159
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.69678302532512
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.69678302532512
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.69678302532512
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4.5 9.700205338809035
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.628336755646817
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.538672142368242
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 16.79671457905544
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 15.780971937029431
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 15.7015742642026
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.746064339493498
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5 26.63107460643395
PRUNUS "KWANZAN FLOWERING CHERRY" 3 26 33.60164271047228
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 23.5564681724846
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3.5 22.8911704312115
PRUNUS "KWANZAN FLOWERING CHERRY" 3 22 22.888432580424368
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 22.869267624914443
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5.5 22.77344284736482
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8.5 22.78986995208761
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 22.754277891854894
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 11.983572895277208
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.868583162217659
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.5 11.978097193702943
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.978097193702943
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.967145790554415
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.980835044490075
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.969883641341546
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.967145790554415
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.948665297741274
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.951403148528405
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.679671457905544
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.934976043805612
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 11.567419575633128
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.743326488706366
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5.5 11.71252566735113
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.71252566735113
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.792607802874743
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.76249144421629
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.792607802874743
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.778918548939084
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.77618069815195
PRUNUS "KWANZAN FLOWERING CHERRY" 1 8 10.973305954825461
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.77344284736482
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.789869952087612
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.97056810403833
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.743326488706366
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.72142368240931
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 9.765913757700206
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.5 10.778918548939084
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.778918548939084
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 10.639288158795345
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.75 10.94592744695414
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5.5 10.94592744695414
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5.75 10.94318959616701
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.94318959616701
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.973305954825461
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.5 10.94318959616701
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.910335386721425
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.25 10.965092402464066
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.5 10.973305954825461
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.967830253251197
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.965092402464066
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6.25 10.94592744695414
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.778918548939084
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.967830253251197
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 10.973305954825461
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.904859685147159
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.562628336755647
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.69678302532512
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5.5 10.965092402464066
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.75 10.012320328542094
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.78507871321013
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.009582477754963
PRUNUS "KWANZAN FLOWERING CHERRY" 3 4.5 10.710472279260781
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.538672142368242
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.796030116358658
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.543463381245722
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 9.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.976728268309378
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.976728268309378
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.00684462696783
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.900068446269678
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.00684462696783
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.946611909650924
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.678302532511978
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.678302532511978
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.779603011635865
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.853524982888432
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.78507871321013
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.5 9.678302532511978
PRUNUS "KWANZAN FLOWERING CHERRY" 1 7 15.737166324435318
PRUNUS "KWANZAN FLOWERING CHERRY" 1 9 19.630390143737166
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12.25 20.56399726214921
PRUNUS "KWANZAN FLOWERING CHERRY" 3 3 19.942505133470227
PRUNUS "KWANZAN FLOWERING CHERRY" 3 3 19.95071868583162
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 16.621492128678987
PRUNUS "KWANZAN FLOWERING CHERRY" 1 8.75 15.928815879534566
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4 18.90485968514716
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 15.737166324435318
PRUNUS "KWANZAN FLOWERING CHERRY" 1 10.5 17.4839151266256
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 25.481177275838466
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4 24.57221081451061
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.969883641341546
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.969883641341546
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.746064339493498
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10 22.754277891854894
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.792607802874743
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 17.930184804928132
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 17.8507871321013
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 17.77138945927447
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 17.697467488021903
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6.25 17.544147843942504
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 17.50034223134839
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.5 15.679671457905544
PRUNUS "KWANZAN FLOWERING CHERRY" 1 12 14.973305954825461
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6.25 15.572895277207392
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.666666666666666
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 14.680355920602327
PRUNUS "KWANZAN FLOWERING CHERRY" 1 9 14.978781656399725
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 14.97056810403833
PRUNUS "KWANZAN FLOWERING CHERRY" 1 7.75 14.978781656399725
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.25 14.986995208761122
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.683093771389458
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 14.976043805612594
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 14.97056810403833
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.75 14.978781656399725
PRUNUS "KWANZAN FLOWERING CHERRY" 3 14 14.967830253251197
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.863791923340179
PRUNUS "KWANZAN FLOWERING CHERRY" 1 7.5 14.99520876112252
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 14.951403148528405
PRUNUS "KWANZAN FLOWERING CHERRY" 1 8 14.973305954825461
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 14.669404517453799
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.25 14.669404517453799
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 14.628336755646817
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4.75 14.99520876112252
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.99520876112252
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.921286789869953
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.905544147843942
PRUNUS "KWANZAN FLOWERING CHERRY" 3 8 14.663928815879535
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.683093771389458
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5.25 13.69472963723477
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.899383983572895
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.672826830937714
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.91649555099247
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.91649555099247
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.666666666666666
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 13.722108145106091
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 13.902806297056811
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.576317590691307
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 14.108145106091717
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 14.529774127310061
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 13.886379192334017
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 13.787816563997263
PRUNUS "KWANZAN FLOWERING CHERRY" 1 9.5 13.672826830937714
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.5 13.905544147843942
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.760438056125942
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.804243668720055
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5.5 13.77138945927447
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.804243668720055
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.75 13.859000684462696
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 13.73305954825462
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 22.694045174537987
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.744010951403148
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.850787132101301
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.25 8.941820670773442
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.623545516769337
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.5 8.941820670773442
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4.5 9.700205338809035
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.933607118412047
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.952772073921972
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.952772073921972
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.952772073921972
PRUNUS "KWANZAN FLOWERING CHERRY" 1 2.5 8.952772073921972
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3.25 8.952772073921972
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.933607118412047
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.731006160164272
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.725530458590006
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.731006160164272
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.763860369609857
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.901437371663245
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.66255989048597
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.904175222450377
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.898699520876113
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5 21.779603011635867
PRUNUS "KWANZAN FLOWERING CHERRY" 1 7 21.949349760438057
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.904175222450377
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.482546201232033
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.898699520876113
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.657768651608487
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 7.786447638603696
PRUNUS "KWANZAN FLOWERING CHERRY" 2 2 21.568788501026695
PRUNUS "KWANZAN FLOWERING CHERRY" 3 4 21.51403148528405
PRUNUS "KWANZAN FLOWERING CHERRY" 2 6 21.51403148528405
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 21.503080082135522
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8 24.637919233401778
PRUNUS "KWANZAN FLOWERING CHERRY" 2 21 33.58521560574949
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5.75 18.598220396988363
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.663244353182751
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.682409308692677
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.951403148528405
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.679671457905544
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.951403148528405
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.77344284736482
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.948665297741274
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.636550308008214
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.948665297741274
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.71252566735113
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 10.77344284736482
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.97056810403833
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.97056810403833
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.76249144421629
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.55920602327173
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.55920602327173
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 11.55920602327173
PRUNUS "KWANZAN FLOWERING CHERRY" 1 7 11.55920602327173
PRUNUS "KWANZAN FLOWERING CHERRY" 1 9.5 11.55920602327173
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.951403148528405
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.967830253251197
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.934976043805612
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.934976043805612
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.924024640657084
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 10.97056810403833
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.743326488706366
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.743326488706366
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.743326488706366
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.743326488706366
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.743326488706366
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.757700205338809
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 6.746064339493498
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4 20.914442162902123
PRUNUS "KWANZAN FLOWERING CHERRY" 2 7 20.799452429842574
PRUNUS "KWANZAN FLOWERING CHERRY" 1 6 21.95208761122519
PRUNUS "KWANZAN FLOWERING CHERRY" 1 10 21.911019849418206
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 21.911019849418206
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5 21.7741273100616
PRUNUS "KWANZAN FLOWERING CHERRY" 2 19 33.67556468172484
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4 12.772073921971252
PRUNUS "KWANZAN FLOWERING CHERRY" 2 12 20.799452429842574
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 17.963039014373717
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.5 23.887748117727583
PRUNUS "KWANZAN FLOWERING CHERRY" 1 10 23.76728268309377
PRUNUS "KWANZAN FLOWERING CHERRY" 2 4 23.698836413415467
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 23.693360711841205
PRUNUS "KWANZAN FLOWERING CHERRY" 1 12.5 23.575633127994525
PRUNUS "KWANZAN FLOWERING CHERRY" 1 7 23.575633127994525
PRUNUS "KWANZAN FLOWERING CHERRY" 1 8 23.5564681724846
PRUNUS "KWANZAN FLOWERING CHERRY" 1 7 23.5564681724846
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 17.754962354551676
PRUNUS "KWANZAN FLOWERING CHERRY" 3 10 22.869267624914443
PRUNUS "KWANZAN FLOWERING CHERRY" 2 8.5 22.850102669404517
PRUNUS "KWANZAN FLOWERING CHERRY" 1 12 22.77344284736482
PRUNUS "KWANZAN FLOWERING CHERRY" 2 5 20.78028747433265
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.765913757700206
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.779603011635865
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.765913757700206
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.779603011635865
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 9.850787132101301
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.850787132101301
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 9.850787132101301
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.950034223134839
PRUNUS "KWANZAN FLOWERING CHERRY" 4 4 8.952772073921972
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.535934291581109
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.75 8.93908281998631
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.955509924709103
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.933607118412047
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.955509924709103
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.952772073921972
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4.5 8.955509924709103
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.955509924709103
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.933607118412047
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.952772073921972
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.952772073921972
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.952772073921972
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.950034223134839
PRUNUS "KWANZAN FLOWERING CHERRY" 1 4 8.950034223134839
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.66255989048597
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 9.730321697467488
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.594113620807667
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.80766598220397
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.635181382614647
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 10.00684462696783
PRUNUS "KWANZAN FLOWERING CHERRY" 2 10 33.96577686516085
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 16.922655715263517
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 16.922655715263517
PRUNUS "KWANZAN FLOWERING CHERRY" 2 3 16.922655715263517
PRUNUS "KWANZAN FLOWERING CHERRY" 1 5 12.670773442847365
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 15.58110882956879
PRUNUS "KWANZAN FLOWERING CHERRY" 2 11 30.595482546201232
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 11.600273785078713
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 8.616016427104723
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 4.583162217659138
PRUNUS "KWANZAN FLOWERING CHERRY" 1 3 12.618754277891854
